RecipeID,UserID,Rating
6865422,95488769,5
6865422,69420492,5
6865422,38999291,5
6865422,12619658,5
6865422,94591766,5
6865422,76543447,5
6865422,71503938,5
6865422,72114645,5
6865422,62457839,5
6865422,79174702,5
6865422,28619984,5
6865422,27836982,5
6865422,48019285,5
6865422,43598273,5
6865422,94795626,5
6865422,29660979,5
6865422,19831374,5
6865422,69597584,4
6865422,83932268,4
6865422,90584904,4
6865422,63285736,3
6865422,57194005,3
6855406,25158595,5
6855406,60923962,5
6855406,47502082,5
6855406,36334840,5
6855406,87064663,5
6855406,93161246,5
6855406,75980461,5
6855406,19888934,5
6855406,64976578,5
6855406,16354112,5
6855406,47482532,5
6855406,11203611,5
6855406,ccoma1004,5
6855406,88292758,5
6855406,39633228,5
6855406,15607527,5
6855406,27705724,5
6855406,15308114,4
6879907,94390494,5
6879907,15420139,5
6879907,86451183,5
6879907,77726315,5
6879907,50350130,5
6879907,79822389,5
6879907,96009337,5
6879907,44160401,5
6879907,17113751,5
6879907,41944794,5
6879907,19157124,5
6879907,64171970,5
6879907,82713287,5
6879907,56241128,4
6879907,74489493,4
6897096,88374701,5
6878720,83676525,5
6878720,38717305,5
6878720,40939182,5
6878720,36942158,5
6878720,82215746,5
6878720,74117054,5
6878720,29967996,5
6878720,46739448,5
6878720,88270656,5
6878720,27141571,5
6878720,16741410,5
6878720,46640263,5
6878720,ahye04,5
6878720,89238565,5
6878720,starlight,5
6878720,81595074,5
6878720,64059620,5
6878720,38316645,5
6878720,78402253,5
6878720,90855457,4
6878720,vzgqwrhscaivecnm28f247vt6u1c@k,3
6878720,43492144,3
6897239,79480203,5
6897239,58469968,5
6897239,66699662,5
6897239,99039283,5
6897239,90776729,4
6893364,23763129,5
6893364,kissthe92,5
6893364,99469755,5
6873238,61872293,5
6873238,17106097,5
6873238,66703752,5
6873238,58673717,5
6873238,61043340,5
6873238,56024375,5
6873238,39471848,5
6873238,hb941007,5
6873238,62394033,5
6873238,36497637,5
6873238,13848043,5
6873238,26967102,4
6873238,89410462,4
6877896,69147562,5
6877896,97491431,5
6877896,21868107,5
6877896,43652485,5
6877896,61728688,5
6877896,19556102,5
6877896,69832749,5
6877896,suntwo9698,5
6877896,27157154,5
6877896,76595689,5
6877896,whfksgml,5
6877896,19934598,5
6877896,37826120,5
6877896,43516903,5
6877896,88811649,5
6877896,57074484,5
6877896,52008679,5
6877896,83857666,5
6877896,57981627,5
6877896,75614989,5
6877896,49187659,5
6877896,38176114,5
6877896,80608583,5
6877896,olny9372,5
6877896,ohky115,5
6877896,75005105,5
6877896,76508781,5
6877896,35659626,5
6877896,22449935,5
6877896,26091010,5
6877896,33218671,5
6877896,17477779,5
6877896,82542994,5
6877896,49922739,5
6877896,82763863,5
6877896,56726362,5
6877896,82663930,5
6877896,69453835,5
6877896,32586130,5
6877896,77412926,5
6877896,77597136,5
6877896,96223198,5
6877896,azmong,5
6877896,97771449,5
6877896,63688222,5
6877896,76929517,5
6877896,49476201,5
6877896,65362979,5
6877896,37912524,5
6877896,93536826,5
6877896,49085582,5
6877896,80196982,5
6877896,73228795,5
6877896,92829336,5
6877896,84956544,5
6877896,12702430,5
6877896,12832796,5
6877896,49821977,5
6877896,58736352,5
6877896,hf855yry223xw8414hno7sh27c5q@f,5
6877896,69002692,5
6877896,62550054,5
6877896,75609530,5
6877896,84900135,5
6877896,55155167,5
6877896,93194168,5
6877896,28616557,5
6877896,70530212,5
6877896,76770668,5
6877896,20465213,5
6877896,81703016,5
6877896,41601503,5
6877896,14834470,5
6877896,35938069,5
6877896,31341563,5
6877896,85195620,5
6877896,41706409,5
6877896,37165667,5
6877896,40841497,5
6877896,52824739,5
6877896,23085894,5
6877896,31382246,5
6877896,13375034,5
6877896,43702195,5
6877896,36866984,5
6877896,39391747,5
6877896,popo1975,5
6877896,69073913,5
6877896,96976772,5
6877896,96174210,5
6877896,99742531,5
6877896,75104595,5
6877896,35358135,5
6877896,17918863,5
6877896,37030349,5
6877896,98325550,4
6877896,20186946,4
6877896,88606074,4
6877896,21986296,4
6877896,hdw5269,4
6877896,jemah,4
6877896,20910795,4
6877896,27030857,4
6877896,98478993,4
6877896,64739785,4
6877896,62261573,3
6877896,14095626,3
6844161,72924083,5
6844161,50299649,5
6844161,46541397,5
6844161,56282320,5
6844161,21191846,5
6844161,75330519,5
6844161,50594318,5
6844161,59854104,5
6844161,purete04,5
6844161,20761011,5
6844161,66497222,5
6830098,rishijjh,5
6830098,11817026,5
6830098,15629256,5
6830098,48236816,5
6830098,30244106,5
6830098,78359694,5
6830098,14153456,5
6830098,39958353,5
6830098,94801815,5
6830098,98979647,5
6830098,16044795,5
6830098,87740029,5
6830098,25158595,5
6830098,46051255,5
6830098,77726315,5
6830098,shinyang86,5
6830098,80682253,5
6830098,happylily9,5
6830098,67369346,5
6830098,11982845,5
6830098,62425077,5
6830098,77970799,5
6830098,37118291,5
6830098,56911570,5
6830098,83820314,5
6830098,99680244,5
6830098,45822683,5
6830098,15810912,5
6830098,32886564,5
6830098,13789789,5
6830098,44101354,5
6830098,76430506,5
6830098,93535353,5
6830098,80046945,5
6830098,39867464,5
6830098,y7nvjn4r2emf01vtcy1598dm1cln@k,5
6830098,54665440,5
6830098,11716327,5
6830098,zhda,5
6830098,56370181,5
6830098,19151300,5
6830098,68953585,5
6830098,67738283,5
6830098,70040601,5
6830098,12902312,5
6830098,7sooi47br4blz3jy4zx3q61itsrb@k,5
6830098,81257763,5
6830098,lkjnhs007,5
6830098,59338539,5
6830098,63176363,5
6830098,50281948,5
6830098,93427663,5
6830098,94383280,5
6830098,42226019,5
6830098,65679502,5
6830098,85979345,5
6830098,wpfldkssud,5
6830098,89139702,5
6830098,31628752,5
6830098,42795728,5
6830098,43277228,5
6830098,67369244,5
6830098,43654152,5
6830098,43917908,5
6830098,42918720,5
6830098,60923962,5
6830098,99308434,5
6830098,83603598,5
6830098,69385187,5
6830098,56450619,5
6830098,66884539,5
6830098,95720458,5
6830098,93239193,5
6830098,49642736,5
6830098,28691554,5
6830098,43651863,5
6830098,28546641,5
6830098,25716578,5
6830098,13076795,5
6830098,80467408,5
6830098,arcane08,5
6830098,66671822,5
6830098,30128906,5
6830098,82663930,5
6830098,40860232,5
6830098,38118074,5
6830098,64323241,5
6830098,rsh3507,5
6830098,64037436,5
6830098,87988832,5
6830098,42140984,5
6830098,84124871,5
6830098,21797393,5
6830098,79838459,5
6830098,cooing102,5
6830098,88433447,5
6830098,64074473,5
6830098,80710889,5
6830098,17207482,5
6830098,25511411,5
6830098,51459310,5
6830098,78548511,5
6830098,48465379,5
6830098,11554962,5
6830098,75926157,5
6830098,yatznr6dsaemi6mlcjro0283pkrn@k,5
6830098,25047974,5
6830098,68878358,5
6830098,79248388,5
6830098,26023037,5
6830098,99443841,5
6830098,87736172,5
6830098,71994211,5
6830098,21714677,5
6830098,21244291,5
6830098,88903493,5
6830098,40267738,5
6830098,36982472,5
6830098,71176932,5
6830098,47595937,5
6830098,14529368,5
6830098,69778137,5
6830098,78299949,5
6830098,21970350,5
6830098,64824945,5
6830098,79817897,5
6830098,78243144,5
6830098,22980110,5
6830098,4ocfc0ybn4zi7krg59fiy4xfv7w4@k,5
6830098,74461646,5
6830098,49947165,5
6830098,26241648,5
6830098,50114185,5
6830098,84517199,5
6830098,76004353,5
6830098,62623480,5
6830098,hee214,5
6830098,59854104,5
6830098,81889030,5
6830098,59752636,5
6830098,82200786,5
6830098,83196856,5
6830098,92580387,5
6830098,16285913,5
6830098,34474010,5
6830098,54519150,5
6830098,katey76,5
6830098,58993331,5
6830098,85456314,5
6830098,63495290,5
6830098,milo0508,5
6830098,65362979,5
6830098,96129788,5
6830098,94577768,5
6830098,25215262,5
6830098,59120362,5
6830098,89520413,5
6830098,37207875,5
6830098,45194146,5
6830098,48547237,5
6830098,84992464,5
6830098,wwwlmy,5
6830098,41430685,5
6830098,47934737,5
6830098,59979716,5
6830098,17394477,5
6830098,54026121,5
6830098,22189104,5
6830098,66928787,5
6830098,queenhj86,5
6830098,40639767,5
6830098,4r9ymx1lyj665vvh18lor0nvb8ex@k,5
6830098,94591766,5
6830098,61373290,5
6830098,pringles17,5
6830098,29925930,5
6830098,75420184,5
6830098,84930811,5
6830098,70082580,5
6830098,iambbaek,5
6830098,52461755,5
6830098,89268399,5
6830098,81109559,5
6830098,54886628,5
6830098,33883668,5
6830098,20125969,5
6830098,28172568,5
6830098,81703825,5
6830098,79546056,5
6830098,29430361,5
6830098,50945876,5
6830098,37165667,5
6830098,65057748,5
6830098,13221593,5
6830098,yxubu5wemtq37stg21cs9eztlx3n@k,5
6830098,67692270,5
6830098,43660802,5
6830098,44993357,5
6830098,24503221,5
6830098,22673697,5
6830098,29967996,5
6830098,72955732,5
6830098,14834470,5
6830098,54696683,5
6830098,35282998,5
6830098,77416521,5
6830098,12143292,5
6830098,87340674,5
6830098,67136003,5
6830098,56489094,5
6830098,miyoeng,5
6830098,26283538,5
6830098,vydxfbmo7uk9yijfr3vnczmd3ze8@k,5
6830098,55096612,5
6830098,22273629,5
6830098,64441140,5
6830098,77386254,5
6830098,10726648,5
6830098,64880610,5
6830098,88077769,5
6830098,83403190,5
6830098,47050577,4
6830098,37228024,4
6830098,24890649,4
6830098,30830713,4
6830098,44977515,4
6830098,37272794,4
6830098,62686546,4
6830098,17622380,4
6830098,49259852,4
6830098,34743956,4
6830098,19116120,4
6830098,63098970,4
6830098,39718962,4
6830098,88728769,4
6830098,67066808,4
6830098,26661685,4
6830098,14661081,4
6830098,97382349,4
6830098,70246598,4
6830098,kikto1218,4
6830098,54683117,4
6830098,93293164,4
6830098,58402895,4
6830098,83959596,4
6830098,56382473,3
6830098,76887407,3
6830098,34961362,3
6904626,62891723,5
6904626,69062498,5
6904626,91989859,5
6904626,28738180,5
6904626,50590039,5
6904626,34638723,5
6904626,44569489,5
6904626,53085862,4
6865288,61253681,5
6865288,83969821,5
6865288,93535353,5
6865288,12878540,5
6865288,49427340,5
6865288,65785501,5
6865288,90491969,5
6865288,87734568,5
6865288,75008213,5
6865288,25593531,5
6865288,77374109,5
6865288,86195391,5
6865288,54080072,5
6865288,82275523,5
6865288,okwaya,5
6865288,99820481,3
6830500,jw4569,5
6830500,85979345,5
6830500,82237800,5
6830500,56532209,5
6830500,96927350,5
6830500,20452265,5
6830500,38898919,5
6830500,95703581,5
6830500,99681208,5
6830500,79518844,5
6830500,94860927,5
6830500,72423066,5
6830500,58208760,5
6830500,64890655,5
6830500,10951342,5
6830500,32992659,5
6830500,79822765,5
6830500,75086693,5
6830500,26941438,5
6830500,21334920,5
6830500,92849709,5
6830500,90108228,5
6830500,11636941,5
6830500,37914282,5
6830500,10967786,5
6830500,42281603,5
6830500,36621353,5
6830500,94592512,5
6830500,64857534,5
6830500,79986308,5
6830500,49162149,5
6830500,27212479,5
6830500,94044424,5
6830500,98453664,5
6830500,80188819,5
6830500,78500680,5
6830500,11654131,5
6830500,97065794,5
6830500,75283149,5
6830500,55016390,5
6830500,43753503,5
6830500,52907769,5
6830500,80866832,5
6830500,14492980,5
6830500,61472695,5
6830500,43560078,5
6830500,96246316,5
6830500,45533365,5
6830500,47947528,5
6830500,69621846,5
6830500,92817113,5
6830500,50210324,5
6830500,86723853,5
6830500,sallyk,5
6830500,53628006,5
6830500,65353747,5
6830500,32829342,5
6830500,58770258,5
6830500,99157938,5
6830500,33349924,5
6830500,42213521,5
6830500,18586366,5
6830500,90636755,5
6830500,41601503,5
6830500,68095681,5
6830500,37100585,5
6830500,44227835,5
6830500,89031726,5
6830500,18065534,5
6830500,64762825,5
6830500,97124066,5
6830500,31404041,5
6830500,30048522,5
6830500,73172633,5
6830500,66058714,5
6830500,23035477,5
6830500,43379950,5
6830500,76016380,5
6830500,27783468,5
6830500,sonht7,5
6830500,83336400,5
6830500,19487193,5
6830500,62496358,5
6830500,83631574,5
6830500,43651863,5
6830500,10607201,5
6830500,63063145,5
6830500,sjvvl,5
6830500,99443841,5
6830500,57052650,5
6830500,62129680,5
6830500,62921221,5
6830500,21158051,5
6830500,98734647,5
6830500,29584853,5
6830500,41020725,5
6830500,hbong1113,5
6830500,11386306,5
6830500,54665440,5
6830500,45560103,5
6830500,45484538,5
6830500,99742531,5
6830500,34719372,5
6830500,77158009,5
6830500,96119325,5
6830500,97405271,5
6830500,86086483,5
6830500,59012249,5
6830500,54433231,5
6830500,82971514,5
6830500,86576172,5
6830500,38435628,5
6830500,59468885,5
6830500,33204761,5
6830500,92519325,4
6830500,83894180,4
6830500,89406817,4
6830500,99820481,4
6830500,77918027,4
6830500,34723807,4
6830500,41683857,4
6830500,25231234,4
6830500,73197863,4
6830500,79048289,4
6830500,67343555,4
6830500,hsj0323,3
6830500,14899354,3
6840457,31798937,5
6840457,67543803,5
6840457,78046966,5
6840457,86163090,5
6840457,32478186,5
6840457,72166979,5
6840457,39361793,5
6840457,23262666,5
6840457,14629486,5
6840457,24873651,5
6840457,62425077,5
6840457,96853365,5
6840457,21082933,4
6889424,46132755,5
6889424,40283804,5
6889424,37633778,5
6889424,36205739,5
6889424,18241825,5
6889424,75821463,5
6889424,50303823,5
6889424,93424078,5
6889424,35126164,5
6889424,53836355,5
6889424,29838201,5
6889424,89776595,5
6889424,31139760,5
6889424,18964658,5
6889424,38350992,4
6889424,51459310,4
6889424,83050829,3
6859672,74393648,5
6859672,65620088,5
6859672,97605975,5
6897595,56533482,5
6897595,hsy1002,5
6897595,29861839,5
6897595,46657892,5
6897595,56054258,5
6897595,83701982,5
6897595,71204173,5
6897595,41776084,5
6897595,74051921,5
6897595,56775732,5
6897595,30084725,5
6897595,hnnn8,5
6897595,60498889,4
6897595,51865386,3
6855124,71595542,5
6855124,75964279,5
6855124,80158575,5
6855124,46340790,5
6855124,35880420,5
6855124,51061265,5
6855124,33093423,5
6855124,46801432,5
6855124,18480605,5
6855124,95331368,5
6855124,71828943,5
6855124,dldbs1018,5
6855124,70628823,5
6855124,ayuta17,5
6855124,81805112,5
6855124,35229495,5
6855124,46384330,5
6855124,61889194,5
6855124,92695992,4
6825191,74863369,5
6825191,52918233,5
6825191,51196268,5
6825191,75114217,5
6825191,18511676,5
6825191,70126084,5
6825191,79140575,5
6825191,51165612,5
6825191,45916388,5
6825191,59025264,5
6825191,27914911,5
6825191,26636040,5
6825191,26656645,5
6825191,65190184,5
6825191,36490833,5
6882438,76026089,5
6882438,35722125,5
6882438,dewprincess,5
6882438,78657653,5
6882438,60166872,5
6882438,eunxchung,5
6882438,59081855,5
6882438,20639994,5
6882438,91765744,5
6882438,73426832,5
6882438,35152167,5
6882438,93495973,5
6882438,99872554,5
6882438,24593655,4
6882438,97310055,4
6882438,81190294,4
6882438,71255670,4
6882438,36286798,2
6832485,59560560,5
6832485,16047682,5
6832485,92590482,5
6832485,68122635,5
6832485,43895407,5
6832485,51039698,5
6832485,81612290,5
6832485,30039608,5
6832485,80260133,5
6832485,jonny76,5
6832485,joesunseng,5
6832485,53240506,5
6832485,61543431,5
6832485,99601908,5
6832485,84959069,5
6832485,14410383,5
6832485,81924803,5
6832485,59691266,5
6832485,42843299,5
6832485,94400320,5
6832485,33081249,4
6832485,65975960,4
6832485,36372947,4
6832485,26723646,4
6832485,86234658,4
6832485,89846039,2
6881481,12594961,5
6881481,11420880,5
6881481,54298774,5
6881481,53345099,5
6879803,jjmikim,5
6879803,67081833,5
6879803,18586366,5
6879803,iiio7000,5
6879803,56530458,5
6879803,19040899,5
6879803,71828943,5
6879803,84959069,5
6879803,41072961,5
6879803,15298562,5
6879803,78184185,5
6879803,17266228,5
6879803,73976161,5
6879803,50497541,5
6879803,hi6183,5
6867683,30105917,5
6867683,76549343,5
6867683,12487254,5
6867683,85334054,5
6867683,43379950,5
6867683,61415644,5
6867683,71649677,5
6867683,28386985,5
6867683,15282391,5
6867683,54771231,5
6867683,91008230,5
6867683,56542471,5
6867683,96182805,5
6867683,76962280,5
6867683,77237043,5
6867683,82315024,5
6867683,42420577,5
6867683,95746913,5
6867683,14281091,5
6867683,tjpvlxtqlzdzh3gvhyt7hmdq78av@k,5
6867683,48090160,5
6867683,93333812,5
6867683,62358257,5
6867683,55948136,5
6867683,50014603,5
6867683,29627270,5
6867683,44668482,5
6871815,dks0709,5
6871815,20896152,5
6871815,49009148,5
6833972,53126468,5
6833972,32836360,5
6833972,67485536,5
6833972,86233395,5
6833972,85370553,5
6833972,70857066,5
6833972,96737785,5
6833972,sayo123,5
6833972,83746776,5
6833972,78776925,5
6833972,84992464,5
6833972,77841507,5
6833972,67425793,5
6833972,84933312,5
6833972,27702945,5
6833972,54114732,5
6833972,21847207,5
6833972,70071370,5
6833972,90043011,5
6833972,yukoo3366,5
6833972,62090653,5
6833972,21617643,5
6833972,92038948,5
6833972,65259899,5
6833972,25047974,5
6833972,84274093,5
6833972,36497637,5
6833972,87681048,5
6833972,73343609,5
6833972,61994550,5
6833972,77908553,5
6833972,lotusmlle,5
6833972,70981877,5
6833972,56181861,5
6833972,14281091,5
6833972,86697303,5
6833972,84832427,5
6833972,elijah22,5
6833972,64645674,5
6833972,50210324,5
6833972,43598273,5
6833972,10974163,5
6833972,98633929,5
6833972,31193052,5
6833972,57232179,4
6833972,38493292,4
6833972,98773862,4
6833972,75874882,4
6833972,20061841,4
6833972,78064001,4
6833972,20853452,4
6882490,84289606,5
6882490,63255320,5
6882490,82108278,5
6882490,86723853,5
6882490,77613469,5
6882490,51550642,5
6882490,56651926,5
6882490,60100199,5
6882490,59454592,5
6882490,r2newal,5
6882490,16741410,5
6882490,52499289,5
6882490,61672288,5
6882490,72503709,5
6882490,95179240,5
6882490,43580062,5
6882490,24854856,5
6882490,76082665,5
6882490,68939691,5
6882490,90384419,5
6882490,70080876,5
6882490,49468487,5
6882490,61876630,5
6882490,69002692,5
6882490,72649380,5
6882490,38337767,5
6882490,15435398,5
6882490,77239778,5
6882490,75225358,5
6882490,53087844,5
6882490,57613124,5
6882490,54285692,4
6882490,84885773,4
6874546,pkm4625,5
6874546,91135381,5
6874546,62006944,5
6874546,97111114,5
6874546,happylily9,5
6874546,43428985,5
6874546,87625275,5
6874546,85979345,5
6874546,67538651,5
6874546,25539831,5
6874546,91146691,5
6874546,35902699,5
6874546,76542454,5
6874546,014kmn,5
6874546,77551632,5
6874546,79091052,5
6874546,69952512,5
6874546,25786349,5
6874546,72181865,5
6874546,40549882,5
6874546,21342064,5
6874546,82609106,5
6874546,11546449,5
6874546,62155733,5
6874546,64ct1js9lm61nvnw8n1qgyuktv8z@k,5
6874546,73682246,5
6874546,14605477,5
6874546,59205934,5
6874546,65935986,5
6874546,64581749,5
6874546,15832320,5
6874546,91240219,5
6874546,79174702,5
6874546,75591653,5
6874546,99443841,5
6874546,22730207,5
6874546,55297729,5
6874546,23085894,5
6874546,39144139,5
6874546,35463126,5
6874546,72562104,5
6874546,12275584,5
6874546,27324519,5
6874546,66159423,5
6874546,74610532,5
6874546,29027841,5
6874546,30872406,5
6874546,68792926,5
6874546,86903399,5
6874546,83196856,5
6874546,89872000,5
6874546,59467857,5
6874546,29033256,5
6874546,15814287,5
6874546,52231860,5
6874546,59381482,5
6874546,35338683,5
6874546,64836203,5
6874546,34133362,5
6874546,59204372,5
6874546,35121769,5
6874546,86666811,5
6874546,68176302,5
6874546,46259720,5
6874546,44318349,5
6874546,25271748,5
6874546,50966976,5
6874546,72895460,5
6874546,62294229,5
6874546,56273996,5
6874546,39190294,4
6874546,20308152,4
6874546,58482092,4
6874546,85124489,4
6874546,90393769,4
6874546,81246388,4
6874546,51392924,1
6835653,94383280,5
6835653,23876190,5
6835653,97622608,4
6901865,50726395,5
6901865,98755492,5
6901865,37239077,5
6901865,84639418,5
6901865,35081523,5
6901865,87912906,4
6901865,97957871,4
6897208,12181920,5
6881874,15740866,5
6881874,21242102,5
6881874,43119425,5
6881874,12135845,5
6881874,33883668,5
6881874,26948983,5
6881874,54356249,5
6894488,66792194,5
6894488,77226443,5
6894488,34081194,5
6894488,71873976,5
6894488,74821804,4
6864197,18031970,5
6864197,69730654,5
6864197,46179712,5
6864197,46755874,5
6864197,34181462,5
6864197,92313305,5
6864197,zqw7eti8957i1xnxhwdt7e3y2vo0@k,5
6864197,27637092,5
6864197,80078530,5
6864197,74283441,5
6864197,48226191,5
6864197,67762310,5
6864197,96831320,5
6864197,62399508,5
6864197,83791655,5
6841536,90436248,5
6841536,jinatwol,5
6841536,35078912,5
6841536,81866994,4
6841536,ooiiuu009988,4
6869265,xg9w9r9e50z6oxtyqi5rinb5qss2@k,5
6869265,33780390,5
6869265,71781386,5
6869265,94534158,5
6869265,79125478,5
6869265,23585734,5
6869265,78490420,5
6869265,79806131,4
6869265,84010872,3
6875500,99730247,5
6875500,50080252,5
6875500,73490590,5
6875500,58012731,5
6875500,57058877,5
6856552,40102387,5
6856552,29703698,5
6856552,14262053,5
6856552,51010495,5
6856552,98230594,5
6856552,49502623,5
6856552,87724580,5
6856552,zmxp6kb8xx6gf9yai33jmep1cq7s@k,5
6856552,61315907,5
6856552,55010549,5
6856552,69537494,5
6856552,66436194,5
6856552,77485854,5
6856552,65870666,5
6856552,43290770,5
6856552,77594381,4
6856552,21215240,4
6847570,91914732,5
6847570,60974983,5
6847570,49617146,5
6847570,75566478,5
6847570,45228902,5
6847570,91374580,5
6847570,90436248,5
6847570,87610513,5
6847570,20812539,5
6847570,53079786,5
6847570,95962871,4
6898900,33083163,5
6898900,65211295,5
6898900,85493891,5
6898900,38717414,5
6898900,60008319,5
6898900,30268164,5
6898900,14930793,5
6898900,45940791,5
6898900,35759847,5
6898900,40198848,5
6898900,15123361,5
6898900,63524439,5
6898900,11131137,5
6898900,91376325,4
6883714,35650024,5
6883714,87656007,5
6883714,98172488,5
6883714,29146809,5
6883714,83561831,5
6883714,78344678,5
6883714,63011174,5
6883714,16170211,5
6883714,18947181,5
6883714,64292859,5
6883714,34660024,5
6883714,mp3playy,5
6883714,68811993,5
6883714,21975727,5
6883714,29146070,5
6883714,60934301,5
6883714,55632198,5
6883714,24698671,5
6883714,29647359,5
6883714,33883668,5
6883714,74734048,5
6883714,58396140,5
6883714,52477014,5
6883714,51401092,5
6883714,48535752,5
6883714,14546747,5
6883714,53780514,5
6883714,10664174,5
6883714,40746522,5
6883714,38933324,5
6883714,15289516,4
6883714,18527760,4
6883714,82892253,4
6839413,74372000,5
6839413,79684861,5
6839413,43380915,5
6839413,19848432,5
6839413,64854146,5
6839413,77970799,5
6839413,70391732,5
6839413,58759229,5
6839413,13480696,5
6839413,23896142,5
6839413,sbit3,5
6839413,hjeong8561,5
6839413,61442648,5
6839413,50125177,5
6839413,75596120,5
6839413,86723853,5
6839413,75840286,5
6839413,67972412,5
6839413,25971982,5
6839413,42966547,5
6839413,93067179,5
6839413,17479092,5
6839413,34160058,5
6839413,88469835,5
6839413,88175577,5
6839413,68830164,5
6839413,24844717,5
6839413,15505456,5
6839413,35461342,5
6839413,73760421,5
6839413,59355723,5
6839413,18106282,5
6839413,57328527,5
6839413,99675237,5
6839413,74393237,5
6839413,55121260,5
6839413,99679429,5
6839413,20125969,5
6839413,90355102,5
6839413,51550707,5
6839413,12671426,5
6839413,hb941007,5
6839413,21929585,5
6839413,13673428,5
6839413,61491546,4
6839413,91935959,4
6901559,76607480,5
4243352,50720802,5
4243352,19040899,5
4243352,18065534,5
4243352,49938419,5
4243352,53762479,5
4243352,tkwls17,5
4243352,57110954,5
4243352,62854639,3
4243352,19095042,2
6854858,61515644,5
6854858,44396405,5
6854858,26448337,5
6854858,59205934,3
6883805,38595044,5
6883805,53925890,5
6883805,18065534,5
6883805,90531500,5
6883805,78601736,5
6883805,49589049,5
6883805,45351671,5
6883805,35532167,5
6883805,36194447,5
6883805,84582956,5
6883805,82767931,5
6883805,62457839,5
6883805,37159984,5
6883805,54428768,5
6883805,58099972,5
6883805,28386985,5
6883805,49474391,5
6883805,83314777,5
6883805,89965057,5
6883805,64722237,5
6883805,38303575,5
6883805,88312915,5
6883805,63661667,5
6883805,49709181,5
6883805,hmisun5435,5
6883805,83973647,5
6883805,25787486,5
6883805,60068216,5
6883805,64173325,5
6883805,64171970,5
6883805,73210439,5
6883805,19888934,5
6883805,29209524,5
6883805,72022862,5
6883805,99600761,5
6883805,18808126,5
6883805,17952121,5
6883805,tastey,5
6883805,60078006,5
6883805,57416020,5
6883805,75768448,5
6883805,45521556,5
6883805,79174702,5
6883805,cngb89ma199mrga2v7qzcrk86vs2@k,5
6883805,89506704,5
6883805,dockgock1,5
6883805,72047592,5
6883805,47487359,4
6883805,63958419,4
6883805,2xcjqe7wgirkq40gehxxi0x0nc7d@k,3
6883805,64612726,2
6883805,27601714,2
6840267,dks0709,5
6840267,19928103,5
6840267,99575449,5
6840267,39391747,5
6840267,55786832,5
6840267,64010286,4
6840267,dream6062,4
6853123,84339495,5
6853123,28835564,5
6853123,63396639,5
6853123,76586390,5
6853123,owsu2,5
6853123,12874178,5
6853123,69783377,5
6853123,93743593,5
6853123,mpvtozlp4q4j22c84etlyv9p9w4j@k,5
6853123,44424096,5
6853123,42140112,4
6892025,86163090,5
6892025,28256530,5
6892025,17394477,5
6892025,40200179,5
6892025,41873875,5
6892025,48630616,5
6885349,68452005,5
6885349,70218000,5
6885349,23832108,5
6885349,56206021,5
6885349,50926854,5
6885349,35427202,5
6885349,74589972,5
6885349,95028075,5
6885349,83918274,5
6885349,97409714,5
6885349,57166033,5
6885349,35012237,5
6885349,53025557,5
6885349,77970799,5
6885349,86581574,5
6885349,80972875,5
6885349,78133298,5
6885349,64173325,5
6885349,17878028,5
6885349,19877829,5
6885349,51482654,5
6885349,82758430,5
6885349,dmsdud0063,5
6885349,37886555,5
6885349,88599169,5
6885349,48590492,5
6885349,codud0423,5
6885349,93266738,5
6885349,59025264,5
6885349,85412250,5
6885349,79494552,5
6885349,21374862,5
6885349,40356478,5
6885349,62425077,5
6885349,40267738,5
6885349,79575767,5
6885349,25656915,5
6885349,34259374,5
6885349,91931957,4
6885349,48009146,4
6885349,76708769,4
6885349,98639749,4
6885349,23076583,4
6885349,66197171,4
6885349,puple46701,3
6885349,22654845,3
4152406,de0064,5
6777439,80904888,5
6777439,84933312,5
6777439,32197525,5
6777439,14626452,5
6777439,46018698,5
6777439,22575519,5
6777439,96058995,5
6777439,45665744,5
6777439,51941008,4
6864374,93262412,5
6864374,12987965,5
6864374,25631877,5
6864374,34335189,5
6864374,29861839,5
6864374,56172725,5
6864374,80150117,5
6864374,77972229,5
6864374,13048783,5
6864374,94785282,5
6881454,29128733,5
6881454,57816957,5
6881454,36650008,5
6881454,91660656,5
6881454,55249744,5
6881454,45222902,5
6881454,77970799,5
6881454,94044424,5
6881454,33617502,5
6881454,20835711,5
6881454,75374110,5
6881454,69367689,5
6881454,38249775,5
6881454,19820685,5
6881454,77717833,5
6881454,15248906,5
6881454,77416521,5
6881454,25631877,5
6881454,20035500,5
6881454,75329219,5
6881454,83842542,5
6881454,64218322,5
6881454,heart2008,5
6881454,91373231,5
6881454,32303617,5
6881454,83643463,5
6881454,74576215,5
6881454,57501973,5
6881454,56198190,5
6881454,78299949,5
6881454,78103770,5
6881454,42661678,5
6881454,78354095,5
6881454,54665440,5
6881454,37349056,5
6881454,64380212,5
6881454,wwwa8252,5
6881454,81996045,5
6881454,81709956,5
6881454,97449685,5
6881454,24041002,5
6881454,41640987,5
6881454,87681048,5
6881454,32530896,5
6881454,28966353,5
6881454,61820019,5
6881454,48444193,5
6881454,80188819,5
6881454,75452639,5
6881454,84013402,5
6881454,61405676,5
6881454,37121425,5
6881454,18909150,5
6881454,75541397,5
6881454,92528060,5
6881454,56372407,5
6881454,nada170,5
6881454,36225352,5
6881454,86084725,5
6881454,91752137,5
6881454,70041942,5
6881454,64074473,5
